ADODO		255	660	DCT AMTAP <FRA> AMCON DCT BELZU DCT		EGAA	Notes: 489
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT	CROFT1B	EGBB	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBB	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT	CROFT1B	EGBB	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBB	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT	CROFT1B	EGBE	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBE	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT	CROFT1B	EGBE	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBE	Notes: 452
ADODO		MC	245	DCT AMTAP DCT KUVOX DCT GOW L612 CROFT	CROFT1B	EGBE	Notes: 404
ADODO		MC	245	DCT AMTAP DCT KUVOX DCT GOW L612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBE	Notes: 452
ADODO		MC	245	DCT AMTAP DCT STN DCT GOW L612 CROFT	CROFT1B	EGBE	Notes: 419
ADODO		MC	245	DCT AMTAP DCT STN DCT GOW L612 CROFT DCT MCT DCT VEGAR DCT CHASE DCT		EGBE	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LAKEY	LAKEY1M	EGCC	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LAKEY DCT ROSUN		EGCC	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY	LAKEY1M	EGCC	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY DCT ROSUN		EGCC	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 BARTN L975 UPTON DCT		EGCN	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA	CALDA1D	EGCN	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 BARTN L975 UPTON DCT		EGCN	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CALDA	CALDA1D	EGCN	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT NOKIN N862 KARNO DCT ALHUP DCT LUCSA N862 WEVBE	WEVBE1C	EGFF	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT NOKIN N862 KARNO DCT ALHUP DCT LUCSA N862 WEVBE	WEVBE1C	EGFF	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS L612 CROFT DCT WAL DCT BAROS DCT TIPOD DCT		EGGP	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS L612 CROFT DCT WAL DCT BAROS DCT TIPOD DCT		EGGP	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS L612 LAKEY	LAKEY1L	EGGP	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LAKEY	LAKEY1L	EGGP	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS L612 CROFT DCT WAL DCT BAROS DCT TIPOD DCT		EGGP	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 CROFT DCT WAL DCT BAROS DCT TIPOD DCT		EGGP	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY	LAKEY1L	EGGP	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY	LAKEY1L	EGGP	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON L15 FINMA DCT BPK Q295 MATCH DCT LOFFO	DET2A	EGGW	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1N	EGGW	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 HON L15 FINMA DCT BPK Q295 MATCH DCT LOFFO	DET2A	EGGW	Notes: 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1N	EGGW	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 PEPUL Y322 BUGUP	BUGUP1S	EGHH	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 PEPUL Y322 BUGUP	BUGUP1S	EGHH	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 PEPUL Y322 BUGUP	BUGUP1S	EGHI	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 PEPUL Y322 BUGUP	BUGUP1S	EGHI	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1C	EGKB	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1C	EGKB	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 DISIT	DISIT1G	EGKK	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 DISIT	DISIT1G	EGKK	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1C	EGLC	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1C	EGLC	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 KIDLI N859 CPT	CPT1P	EGLF	Notes: 476 - 452
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 KIDLI N859 CPT	CPT1V	EGLF	Notes: 450
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 KIDLI N859 CPT	CPT1P	EGLF	Notes: 476 - 452
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UN864 SUBUK DCT KEPAD L151 KIDLI N859 CPT	CPT1V	EGLF	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LAKEY DCT NUGRA	NUGRA1H	EGLL	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LAKEY DCT NUGRA	NUGRA1H	EGLL	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 LISTO	LISTO1S	EGMC	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS UL612 LISTO	LISTO1S	EGMC	
ADODO		MC	245	DCT AMTAP DCT GOW L612 BARTN L975 UPTON		EGNE	
ADODO		MC	245	DCT AMTAP DCT KUVOX DCT GOW L612 BARTN L975 UPTON		EGNE	Notes: 404
ADODO		MC	245	DCT AMTAP DCT OBUBA DCT GOW L612 BARTN L975 UPTON		EGNE	Notes: 404
ADODO		MC	245	DCT AMTAP DCT STN DCT GOW L612 BARTN L975 UPTON		EGNE	Notes: 419
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS DCT		EGNH	
ADODO		255	660	DCT AMTAP <FRA> ROVLA UT256 DCS DCT		EGNH	
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 CALDA DCT DENBY L975 GOLES DCT		EGNJ	
